video_file,class_id,class_name,start_second,end_second,start_time,end_time,rows,duration_seconds
20241022085234.mp4,3,Full-load harvesting,1758,1766,2024-10-22 17:21:55,2024-10-22 17:22:03,9,9
20241022085234.mp4,3,Full-load harvesting,1768,1783,2024-10-22 17:22:05,2024-10-22 17:22:20,16,16
20241022092235.mp4,3,Full-load harvesting,20,26,2024-10-22 17:22:57,2024-10-22 17:23:03,7,7
20241022092235.mp4,0,Reverse empty harvesting,27,44,2024-10-22 17:23:04,2024-10-22 17:23:21,18,18
20241022092235.mp4,4,Reverse transfer,45,48,2024-10-22 17:23:22,2024-10-22 17:23:25,4,4
20241022092235.mp4,8,Idling waiting,49,121,2024-10-22 17:23:26,2024-10-22 17:24:38,73,73
20241022092235.mp4,5,Straight transfer,122,124,2024-10-22 17:24:39,2024-10-22 17:24:41,3,3
20241022092235.mp4,8,Idling waiting,125,136,2024-10-22 17:24:42,2024-10-22 17:24:53,12,12
20241022092235.mp4,1,Straight empty harvesting,137,146,2024-10-22 17:24:54,2024-10-22 17:25:03,10,10
20241022092235.mp4,0,Reverse empty harvesting,147,150,2024-10-22 17:25:04,2024-10-22 17:25:07,4,4
20241022092235.mp4,1,Straight empty harvesting,151,152,2024-10-22 17:25:08,2024-10-22 17:25:09,2,2
20241022092235.mp4,3,Full-load harvesting,153,181,2024-10-22 17:25:10,2024-10-22 17:25:38,29,29
20241022092235.mp4,0,Reverse empty harvesting,182,183,2024-10-22 17:25:39,2024-10-22 17:25:40,2,2
20241022092235.mp4,1,Straight empty harvesting,184,184,2024-10-22 17:25:41,2024-10-22 17:25:41,1,1
20241022092235.mp4,3,Full-load harvesting,185,218,2024-10-22 17:25:42,2024-10-22 17:26:15,34,34
20241022092235.mp4,0,Reverse empty harvesting,219,228,2024-10-22 17:26:16,2024-10-22 17:26:25,10,10
20241022092235.mp4,1,Straight empty harvesting,229,239,2024-10-22 17:26:26,2024-10-22 17:26:36,11,11
20241022092235.mp4,3,Full-load harvesting,240,267,2024-10-22 17:26:37,2024-10-22 17:27:04,28,28
20241022092235.mp4,0,Reverse empty harvesting,268,278,2024-10-22 17:27:05,2024-10-22 17:27:15,11,11
20241022092235.mp4,1,Straight empty harvesting,279,285,2024-10-22 17:27:16,2024-10-22 17:27:22,7,7
20241022092235.mp4,0,Reverse empty harvesting,286,288,2024-10-22 17:27:23,2024-10-22 17:27:25,3,3
20241022092235.mp4,1,Straight empty harvesting,289,289,2024-10-22 17:27:26,2024-10-22 17:27:26,1,1
20241022092235.mp4,3,Full-load harvesting,290,348,2024-10-22 17:27:27,2024-10-22 17:28:25,59,59
20241022092235.mp4,0,Reverse empty harvesting,349,353,2024-10-22 17:28:26,2024-10-22 17:28:30,5,5
20241022092235.mp4,1,Straight empty harvesting,354,355,2024-10-22 17:28:31,2024-10-22 17:28:32,2,2
20241022092235.mp4,3,Full-load harvesting,356,394,2024-10-22 17:28:33,2024-10-22 17:29:11,39,39
20241022092235.mp4,0,Reverse empty harvesting,395,407,2024-10-22 17:29:12,2024-10-22 17:29:24,13,13
20241022092235.mp4,8,Idling waiting,408,433,2024-10-22 17:29:25,2024-10-22 17:29:50,26,26
20241022092235.mp4,5,Straight transfer,434,436,2024-10-22 17:29:51,2024-10-22 17:29:53,3,3
20241022092235.mp4,6,Turning transfer,437,445,2024-10-22 17:29:54,2024-10-22 17:30:02,9,9
20241022092235.mp4,4,Reverse transfer,446,446,2024-10-22 17:30:03,2024-10-22 17:30:03,1,1
20241022092235.mp4,0,Reverse empty harvesting,447,452,2024-10-22 17:30:04,2024-10-22 17:30:09,6,6
20241022092235.mp4,1,Straight empty harvesting,453,453,2024-10-22 17:30:10,2024-10-22 17:30:10,1,1
20241022092235.mp4,3,Full-load harvesting,454,484,2024-10-22 17:30:11,2024-10-22 17:30:41,31,31
20241022092235.mp4,0,Reverse empty harvesting,485,488,2024-10-22 17:30:42,2024-10-22 17:30:45,4,4
20241022092235.mp4,3,Full-load harvesting,489,528,2024-10-22 17:30:47,2024-10-22 17:31:25,40,40
20241022092235.mp4,0,Reverse empty harvesting,529,535,2024-10-22 17:31:26,2024-10-22 17:31:32,7,7
20241022092235.mp4,1,Straight empty harvesting,536,536,2024-10-22 17:31:33,2024-10-22 17:31:33,1,1
20241022092235.mp4,3,Full-load harvesting,537,562,2024-10-22 17:31:34,2024-10-22 17:31:59,26,26
20241022092235.mp4,0,Reverse empty harvesting,563,568,2024-10-22 17:32:00,2024-10-22 17:32:05,6,6
20241022092235.mp4,1,Straight empty harvesting,569,570,2024-10-22 17:32:06,2024-10-22 17:32:07,2,2
20241022092235.mp4,3,Full-load harvesting,571,623,2024-10-22 17:32:08,2024-10-22 17:33:00,53,53
20241022092235.mp4,0,Reverse empty harvesting,624,632,2024-10-22 17:33:01,2024-10-22 17:33:09,9,9
20241022092235.mp4,3,Full-load harvesting,633,671,2024-10-22 17:33:10,2024-10-22 17:33:48,39,39
20241022092235.mp4,0,Reverse empty harvesting,672,681,2024-10-22 17:33:49,2024-10-22 17:33:58,10,10
20241022092235.mp4,4,Reverse transfer,682,684,2024-10-22 17:33:59,2024-10-22 17:34:01,3,3
20241022092235.mp4,5,Straight transfer,685,695,2024-10-22 17:34:02,2024-10-22 17:34:12,11,11
20241022092235.mp4,8,Idling waiting,696,726,2024-10-22 17:34:13,2024-10-22 17:34:43,31,31
20241022092235.mp4,5,Straight transfer,727,728,2024-10-22 17:34:44,2024-10-22 17:34:45,2,2
20241022092235.mp4,5,Straight transfer,730,739,2024-10-22 17:34:47,2024-10-22 17:34:56,10,10
20241022092235.mp4,0,Reverse empty harvesting,740,742,2024-10-22 17:34:57,2024-10-22 17:34:59,3,3
20241022092235.mp4,1,Straight empty harvesting,743,745,2024-10-22 17:35:00,2024-10-22 17:35:02,3,3
20241022092235.mp4,3,Full-load harvesting,746,767,2024-10-22 17:35:03,2024-10-22 17:35:24,22,22
20241022092235.mp4,0,Reverse empty harvesting,768,771,2024-10-22 17:35:25,2024-10-22 17:35:28,4,4
20241022092235.mp4,3,Full-load harvesting,772,791,2024-10-22 17:35:29,2024-10-22 17:35:48,20,20
20241022092235.mp4,1,Straight empty harvesting,792,804,2024-10-22 17:35:49,2024-10-22 17:36:01,13,13
20241022092235.mp4,0,Reverse empty harvesting,805,807,2024-10-22 17:36:02,2024-10-22 17:36:04,3,3
20241022092235.mp4,1,Straight empty harvesting,808,808,2024-10-22 17:36:05,2024-10-22 17:36:05,1,1
20241022092235.mp4,3,Full-load harvesting,809,835,2024-10-22 17:36:06,2024-10-22 17:36:32,27,27
20241022092235.mp4,0,Reverse empty harvesting,836,842,2024-10-22 17:36:33,2024-10-22 17:36:39,7,7
20241022092235.mp4,1,Straight empty harvesting,843,844,2024-10-22 17:36:40,2024-10-22 17:36:41,2,2
20241022092235.mp4,3,Full-load harvesting,845,902,2024-10-22 17:36:42,2024-10-22 17:37:39,58,58
20241022092235.mp4,0,Reverse empty harvesting,903,909,2024-10-22 17:37:40,2024-10-22 17:37:46,7,7
20241022092235.mp4,3,Full-load harvesting,910,949,2024-10-22 17:37:47,2024-10-22 17:38:26,40,40
20241022092235.mp4,0,Reverse empty harvesting,950,953,2024-10-22 17:38:27,2024-10-22 17:38:30,4,4
20241022092235.mp4,1,Straight empty harvesting,954,956,2024-10-22 17:38:31,2024-10-22 17:38:33,3,3
20241022092235.mp4,0,Reverse empty harvesting,957,960,2024-10-22 17:38:34,2024-10-22 17:38:37,4,4
20241022092235.mp4,4,Reverse transfer,961,967,2024-10-22 17:38:38,2024-10-22 17:38:44,7,7
20241022092235.mp4,8,Idling waiting,968,1089,2024-10-22 17:38:45,2024-10-22 17:40:46,122,122
20241022092235.mp4,6,Turning transfer,1090,1097,2024-10-22 17:40:47,2024-10-22 17:40:54,8,8
20241022092235.mp4,4,Reverse transfer,1098,1104,2024-10-22 17:40:55,2024-10-22 17:41:01,7,7
20241022092235.mp4,8,Idling waiting,1105,1120,2024-10-22 17:41:02,2024-10-22 17:41:17,16,16
20241022092235.mp4,1,Straight empty harvesting,1121,1122,2024-10-22 17:41:18,2024-10-22 17:41:19,2,2
20241022092235.mp4,3,Full-load harvesting,1123,1163,2024-10-22 17:41:20,2024-10-22 17:42:00,41,41
20241022092235.mp4,1,Straight empty harvesting,1164,1169,2024-10-22 17:42:01,2024-10-22 17:42:06,6,6
20241022092235.mp4,2,Turning empty harvesting,1170,1172,2024-10-22 17:42:07,2024-10-22 17:42:09,3,3
20241022092235.mp4,0,Reverse empty harvesting,1173,1176,2024-10-22 17:42:10,2024-10-22 17:42:13,4,4
20241022092235.mp4,1,Straight empty harvesting,1177,1178,2024-10-22 17:42:14,2024-10-22 17:42:15,2,2
20241022092235.mp4,3,Full-load harvesting,1179,1202,2024-10-22 17:42:16,2024-10-22 17:42:39,24,24
20241022092235.mp4,1,Straight empty harvesting,1203,1204,2024-10-22 17:42:40,2024-10-22 17:42:41,2,2
20241022092235.mp4,0,Reverse empty harvesting,1205,1211,2024-10-22 17:42:42,2024-10-22 17:42:48,7,7
20241022092235.mp4,3,Full-load harvesting,1212,1266,2024-10-22 17:42:49,2024-10-22 17:43:43,55,55
20241022092235.mp4,2,Turning empty harvesting,1267,1273,2024-10-22 17:43:44,2024-10-22 17:43:50,7,7
20241022092235.mp4,0,Reverse empty harvesting,1274,1278,2024-10-22 17:43:51,2024-10-22 17:43:55,5,5
20241022092235.mp4,1,Straight empty harvesting,1279,1281,2024-10-22 17:43:56,2024-10-22 17:43:58,3,3
20241022092235.mp4,3,Full-load harvesting,1282,1310,2024-10-22 17:43:59,2024-10-22 17:44:27,29,29
20241022092235.mp4,1,Straight empty harvesting,1311,1322,2024-10-22 17:44:28,2024-10-22 17:44:39,12,12
20241022092235.mp4,2,Turning empty harvesting,1323,1328,2024-10-22 17:44:40,2024-10-22 17:44:45,6,6
20241022092235.mp4,0,Reverse empty harvesting,1329,1334,2024-10-22 17:44:46,2024-10-22 17:44:51,6,6
20241022092235.mp4,1,Straight empty harvesting,1335,1336,2024-10-22 17:44:52,2024-10-22 17:44:53,2,2
20241022092235.mp4,3,Full-load harvesting,1337,1399,2024-10-22 17:44:54,2024-10-22 17:45:56,63,63
20241022092235.mp4,2,Turning empty harvesting,1400,1407,2024-10-22 17:45:57,2024-10-22 17:46:04,8,8
20241022092235.mp4,1,Straight empty harvesting,1408,1421,2024-10-22 17:46:05,2024-10-22 17:46:18,14,14
20241022092235.mp4,8,Idling waiting,1422,1441,2024-10-22 17:46:19,2024-10-22 17:46:38,20,20
20241022092235.mp4,5,Straight transfer,1442,1453,2024-10-22 17:46:39,2024-10-22 17:46:50,12,12
20241022092235.mp4,4,Reverse transfer,1454,1460,2024-10-22 17:46:51,2024-10-22 17:46:57,7,7
20241022092235.mp4,1,Straight empty harvesting,1461,1462,2024-10-22 17:46:58,2024-10-22 17:46:59,2,2
20241022092235.mp4,3,Full-load harvesting,1463,1521,2024-10-22 17:47:00,2024-10-22 17:47:58,59,59
20241022092235.mp4,2,Turning empty harvesting,1522,1539,2024-10-22 17:47:59,2024-10-22 17:48:16,18,18
20241022092235.mp4,3,Full-load harvesting,1540,1597,2024-10-22 17:48:17,2024-10-22 17:49:14,58,58
20241022092235.mp4,2,Turning empty harvesting,1598,1604,2024-10-22 17:49:15,2024-10-22 17:49:21,7,7
20241022092235.mp4,0,Reverse empty harvesting,1605,1611,2024-10-22 17:49:22,2024-10-22 17:49:28,7,7
20241022092235.mp4,1,Straight empty harvesting,1612,1613,2024-10-22 17:49:29,2024-10-22 17:49:30,2,2
20241022092235.mp4,3,Full-load harvesting,1614,1663,2024-10-22 17:49:31,2024-10-22 17:50:20,50,50
20241022092235.mp4,2,Turning empty harvesting,1664,1669,2024-10-22 17:50:21,2024-10-22 17:50:26,6,6
20241022092235.mp4,0,Reverse empty harvesting,1670,1671,2024-10-22 17:50:27,2024-10-22 17:50:28,2,2
20241022095109.mp4,1,Straight empty harvesting,27,28,2024-10-22 17:51:36,2024-10-22 17:51:37,2,2
20241022095109.mp4,5,Straight transfer,29,40,2024-10-22 17:51:38,2024-10-22 17:51:49,12,12
20241022095109.mp4,8,Idling waiting,41,58,2024-10-22 17:51:50,2024-10-22 17:52:07,18,18
20241022095109.mp4,6,Turning transfer,59,72,2024-10-22 17:52:08,2024-10-22 17:52:21,14,14
20241022095109.mp4,8,Idling waiting,73,86,2024-10-22 17:52:22,2024-10-22 17:52:35,14,14
20241022095109.mp4,1,Straight empty harvesting,87,96,2024-10-22 17:52:36,2024-10-22 17:52:45,10,10
20241022095109.mp4,3,Full-load harvesting,97,122,2024-10-22 17:52:46,2024-10-22 17:53:11,26,26
20241022095109.mp4,3,Full-load harvesting,124,187,2024-10-22 17:53:13,2024-10-22 17:54:16,64,64
20241022095109.mp4,0,Reverse empty harvesting,188,197,2024-10-22 17:54:17,2024-10-22 17:54:26,10,10
20241022095109.mp4,3,Full-load harvesting,198,210,2024-10-22 17:54:27,2024-10-22 17:54:39,13,13
20241022095109.mp4,0,Reverse empty harvesting,211,218,2024-10-22 17:54:40,2024-10-22 17:54:47,8,8
20241022095109.mp4,3,Full-load harvesting,219,225,2024-10-22 17:54:48,2024-10-22 17:54:54,7,7
20241022095109.mp4,0,Reverse empty harvesting,226,231,2024-10-22 17:54:55,2024-10-22 17:55:00,6,6
20241022095109.mp4,1,Straight empty harvesting,232,233,2024-10-22 17:55:01,2024-10-22 17:55:02,2,2
20241022095109.mp4,3,Full-load harvesting,234,240,2024-10-22 17:55:03,2024-10-22 17:55:09,7,7
20241022095109.mp4,0,Reverse empty harvesting,241,246,2024-10-22 17:55:10,2024-10-22 17:55:15,6,6
20241022095109.mp4,1,Straight empty harvesting,247,247,2024-10-22 17:55:16,2024-10-22 17:55:16,1,1
20241022095109.mp4,3,Full-load harvesting,248,250,2024-10-22 17:55:17,2024-10-22 17:55:19,3,3
20241022095109.mp4,3,Full-load harvesting,252,261,2024-10-22 17:55:21,2024-10-22 17:55:30,10,10
20241022095109.mp4,0,Reverse empty harvesting,262,272,2024-10-22 17:55:31,2024-10-22 17:55:41,11,11
20241022095109.mp4,3,Full-load harvesting,273,286,2024-10-22 17:55:42,2024-10-22 17:55:55,14,14
20241022095109.mp4,0,Reverse empty harvesting,287,293,2024-10-22 17:55:56,2024-10-22 17:56:02,7,7
20241022095109.mp4,3,Full-load harvesting,294,301,2024-10-22 17:56:03,2024-10-22 17:56:10,8,8
20241022095109.mp4,0,Reverse empty harvesting,302,308,2024-10-22 17:56:11,2024-10-22 17:56:17,7,7
20241022095109.mp4,1,Straight empty harvesting,309,310,2024-10-22 17:56:18,2024-10-22 17:56:19,2,2
20241022095109.mp4,3,Full-load harvesting,311,316,2024-10-22 17:56:20,2024-10-22 17:56:25,6,6
20241022095109.mp4,0,Reverse empty harvesting,317,319,2024-10-22 17:56:26,2024-10-22 17:56:28,3,3
20241022095109.mp4,3,Full-load harvesting,320,350,2024-10-22 17:56:29,2024-10-22 17:56:59,31,31
20241022095109.mp4,0,Reverse empty harvesting,351,353,2024-10-22 17:57:00,2024-10-22 17:57:02,3,3
20241022095109.mp4,3,Full-load harvesting,354,415,2024-10-22 17:57:03,2024-10-22 17:58:04,62,62
20241022095109.mp4,0,Reverse empty harvesting,416,423,2024-10-22 17:58:05,2024-10-22 17:58:12,8,8
20241022095109.mp4,3,Full-load harvesting,424,433,2024-10-22 17:58:13,2024-10-22 17:58:22,10,10
20241022095109.mp4,0,Reverse empty harvesting,434,437,2024-10-22 17:58:23,2024-10-22 17:58:26,4,4
20241022095109.mp4,1,Straight empty harvesting,438,440,2024-10-22 17:58:27,2024-10-22 17:58:29,3,3
20241022095109.mp4,2,Turning empty harvesting,441,445,2024-10-22 17:58:30,2024-10-22 17:58:34,5,5
20241022095109.mp4,2,Turning empty harvesting,447,449,2024-10-22 17:58:36,2024-10-22 17:58:38,3,3
20241022095109.mp4,1,Straight empty harvesting,450,455,2024-10-22 17:58:39,2024-10-22 17:58:44,6,6
20241022095109.mp4,3,Full-load harvesting,456,474,2024-10-22 17:58:45,2024-10-22 17:59:03,19,19
20241022095109.mp4,1,Straight empty harvesting,475,482,2024-10-22 17:59:04,2024-10-22 17:59:11,8,8
20241022095109.mp4,0,Reverse empty harvesting,483,488,2024-10-22 17:59:12,2024-10-22 17:59:17,6,6
20241022095109.mp4,4,Reverse transfer,489,494,2024-10-22 17:59:18,2024-10-22 17:59:23,6,6
20241022095109.mp4,8,Idling waiting,495,518,2024-10-22 17:59:24,2024-10-22 17:59:47,24,24
20241022095109.mp4,6,Turning transfer,519,529,2024-10-22 17:59:48,2024-10-22 17:59:58,11,11
20241022095109.mp4,4,Reverse transfer,530,531,2024-10-22 17:59:59,2024-10-22 18:00:00,2,2
20241022095109.mp4,0,Reverse empty harvesting,532,533,2024-10-22 18:00:01,2024-10-22 18:00:02,2,2
20241022095109.mp4,1,Straight empty harvesting,534,535,2024-10-22 18:00:03,2024-10-22 18:00:04,2,2
20241022095109.mp4,3,Full-load harvesting,536,594,2024-10-22 18:00:05,2024-10-22 18:01:03,59,59
20241022095109.mp4,2,Turning empty harvesting,595,606,2024-10-22 18:01:04,2024-10-22 18:01:15,12,12
20241022095109.mp4,3,Full-load harvesting,607,662,2024-10-22 18:01:16,2024-10-22 18:02:11,56,56
20241022095109.mp4,1,Straight empty harvesting,663,664,2024-10-22 18:02:12,2024-10-22 18:02:13,2,2
20241022095109.mp4,0,Reverse empty harvesting,665,667,2024-10-22 18:02:14,2024-10-22 18:02:16,3,3
20241022095109.mp4,1,Straight empty harvesting,668,682,2024-10-22 18:02:17,2024-10-22 18:02:31,15,15
20241022095109.mp4,0,Reverse empty harvesting,683,686,2024-10-22 18:02:32,2024-10-22 18:02:35,4,4
20241022095109.mp4,1,Straight empty harvesting,687,688,2024-10-22 18:02:36,2024-10-22 18:02:37,2,2
20241022095109.mp4,3,Full-load harvesting,689,741,2024-10-22 18:02:38,2024-10-22 18:03:30,53,53
20241022095109.mp4,2,Turning empty harvesting,742,754,2024-10-22 18:03:31,2024-10-22 18:03:43,13,13
20241022095109.mp4,0,Reverse empty harvesting,755,757,2024-10-22 18:03:44,2024-10-22 18:03:46,3,3
20241022095109.mp4,1,Straight empty harvesting,758,759,2024-10-22 18:03:47,2024-10-22 18:03:48,2,2
20241022095109.mp4,3,Full-load harvesting,760,819,2024-10-22 18:03:49,2024-10-22 18:04:48,60,60
20241022095109.mp4,1,Straight empty harvesting,820,824,2024-10-22 18:04:49,2024-10-22 18:04:53,5,5
20241022095109.mp4,0,Reverse empty harvesting,825,830,2024-10-22 18:04:54,2024-10-22 18:04:59,6,6
20241022095109.mp4,5,Straight transfer,831,847,2024-10-22 18:05:00,2024-10-22 18:05:16,17,17
20241022095109.mp4,8,Idling waiting,848,979,2024-10-22 18:05:17,2024-10-22 18:07:28,132,132
20241022095109.mp4,6,Turning transfer,980,987,2024-10-22 18:07:29,2024-10-22 18:07:36,8,8
20241022095109.mp4,2,Turning empty harvesting,988,996,2024-10-22 18:07:37,2024-10-22 18:07:45,9,9
20241022095109.mp4,3,Full-load harvesting,997,1057,2024-10-22 18:07:46,2024-10-22 18:08:46,61,61
20241022095109.mp4,2,Turning empty harvesting,1058,1069,2024-10-22 18:08:47,2024-10-22 18:08:58,12,12
20241022095109.mp4,0,Reverse empty harvesting,1070,1072,2024-10-22 18:08:59,2024-10-22 18:09:01,3,3
20241022095109.mp4,3,Full-load harvesting,1073,1111,2024-10-22 18:09:02,2024-10-22 18:09:40,39,39
20241022095109.mp4,0,Reverse empty harvesting,1112,1114,2024-10-22 18:09:41,2024-10-22 18:09:43,3,3
20241022095109.mp4,3,Full-load harvesting,1115,1143,2024-10-22 18:09:44,2024-10-22 18:10:12,29,29
20241022095109.mp4,2,Turning empty harvesting,1145,1159,2024-10-22 18:10:14,2024-10-22 18:10:28,15,15
20241022095109.mp4,3,Full-load harvesting,1160,1225,2024-10-22 18:10:29,2024-10-22 18:11:34,66,66
20241022095109.mp4,2,Turning empty harvesting,1227,1239,2024-10-22 18:11:36,2024-10-22 18:11:48,13,13
20241022095109.mp4,3,Full-load harvesting,1240,1261,2024-10-22 18:11:49,2024-10-22 18:12:10,22,22
20241022095109.mp4,3,Full-load harvesting,1263,1299,2024-10-22 18:12:12,2024-10-22 18:12:48,37,37
20241022095109.mp4,2,Turning empty harvesting,1300,1309,2024-10-22 18:12:49,2024-10-22 18:12:58,10,10
20241022095109.mp4,5,Straight transfer,1310,1315,2024-10-22 18:12:59,2024-10-22 18:13:04,6,6
20241022095109.mp4,8,Idling waiting,1316,1317,2024-10-22 18:13:05,2024-10-22 18:13:06,2,2
20241022095109.mp4,8,Idling waiting,1319,1332,2024-10-22 18:13:08,2024-10-22 18:13:21,14,14
20241022095109.mp4,8,Idling waiting,1334,1338,2024-10-22 18:13:23,2024-10-22 18:13:27,5,5
20241022095109.mp4,4,Reverse transfer,1339,1345,2024-10-22 18:13:28,2024-10-22 18:13:34,7,7
20241022095109.mp4,1,Straight empty harvesting,1346,1348,2024-10-22 18:13:35,2024-10-22 18:13:37,3,3
20241022095109.mp4,3,Full-load harvesting,1349,1422,2024-10-22 18:13:38,2024-10-22 18:14:51,74,74
20241022095109.mp4,2,Turning empty harvesting,1423,1427,2024-10-22 18:14:52,2024-10-22 18:14:56,5,5
20241022095109.mp4,0,Reverse empty harvesting,1428,1432,2024-10-22 18:14:57,2024-10-22 18:15:01,5,5
20241022095109.mp4,1,Straight empty harvesting,1433,1434,2024-10-22 18:15:02,2024-10-22 18:15:03,2,2
20241022095109.mp4,3,Full-load harvesting,1435,1447,2024-10-22 18:15:04,2024-10-22 18:15:16,13,13
20241022095109.mp4,3,Full-load harvesting,1449,1491,2024-10-22 18:15:18,2024-10-22 18:16:00,43,43
20241022095109.mp4,2,Turning empty harvesting,1492,1497,2024-10-22 18:16:01,2024-10-22 18:16:06,6,6
20241022095109.mp4,0,Reverse empty harvesting,1498,1501,2024-10-22 18:16:07,2024-10-22 18:16:10,4,4
20241022095109.mp4,1,Straight empty harvesting,1502,1502,2024-10-22 18:16:11,2024-10-22 18:16:11,1,1
20241022095109.mp4,3,Full-load harvesting,1503,1507,2024-10-22 18:16:12,2024-10-22 18:16:16,5,5
20241022095109.mp4,3,Full-load harvesting,1509,1554,2024-10-22 18:16:18,2024-10-22 18:17:03,46,46
20241022095109.mp4,2,Turning empty harvesting,1555,1568,2024-10-22 18:17:04,2024-10-22 18:17:17,14,14
20241022095109.mp4,1,Straight empty harvesting,1569,1588,2024-10-22 18:17:18,2024-10-22 18:17:37,20,20
20241022095109.mp4,3,Full-load harvesting,1589,1623,2024-10-22 18:17:38,2024-10-22 18:18:12,35,35
20241022095109.mp4,0,Reverse empty harvesting,1624,1630,2024-10-22 18:18:13,2024-10-22 18:18:19,7,7
20241022095109.mp4,5,Straight transfer,1631,1646,2024-10-22 18:18:20,2024-10-22 18:18:35,16,16
20241022095109.mp4,4,Reverse transfer,1647,1660,2024-10-22 18:18:36,2024-10-22 18:18:49,14,14
20241022095109.mp4,8,Idling waiting,1661,1691,2024-10-22 18:18:50,2024-10-22 18:19:20,31,31
20241022095109.mp4,6,Turning transfer,1692,1706,2024-10-22 18:19:21,2024-10-22 18:19:35,15,15
20241022095109.mp4,4,Reverse transfer,1707,1710,2024-10-22 18:19:36,2024-10-22 18:19:39,4,4
20241022095109.mp4,1,Straight empty harvesting,1711,1716,2024-10-22 18:19:40,2024-10-22 18:19:45,6,6
20241022095109.mp4,3,Full-load harvesting,1717,1797,2024-10-22 18:19:46,2024-10-22 18:21:06,81,81
20241022095109.mp4,0,Reverse empty harvesting,1798,1799,2024-10-22 18:21:07,2024-10-22 18:21:08,2,2
20241022102110.mp4,3,Full-load harvesting,4,14,2024-10-22 18:21:17,2024-10-22 18:21:27,11,11
20241022102110.mp4,0,Reverse empty harvesting,15,20,2024-10-22 18:21:28,2024-10-22 18:21:33,6,6
20241022102110.mp4,0,Reverse empty harvesting,22,24,2024-10-22 18:21:35,2024-10-22 18:21:37,3,3
20241022102110.mp4,1,Straight empty harvesting,25,32,2024-10-22 18:21:38,2024-10-22 18:21:45,8,8
20241022102110.mp4,0,Reverse empty harvesting,33,35,2024-10-22 18:21:46,2024-10-22 18:21:48,3,3
20241022102110.mp4,1,Straight empty harvesting,36,38,2024-10-22 18:21:49,2024-10-22 18:21:51,3,3
20241022102110.mp4,3,Full-load harvesting,39,108,2024-10-22 18:21:52,2024-10-22 18:23:01,70,70
20241022102110.mp4,0,Reverse empty harvesting,109,115,2024-10-22 18:23:02,2024-10-22 18:23:08,7,7
20241022102110.mp4,3,Full-load harvesting,116,124,2024-10-22 18:23:09,2024-10-22 18:23:17,9,9
20241022102110.mp4,0,Reverse empty harvesting,125,131,2024-10-22 18:23:18,2024-10-22 18:23:24,7,7
20241022102110.mp4,3,Full-load harvesting,132,141,2024-10-22 18:23:25,2024-10-22 18:23:34,10,10
20241022102110.mp4,1,Straight empty harvesting,142,143,2024-10-22 18:23:35,2024-10-22 18:23:36,2,2
20241022102110.mp4,0,Reverse empty harvesting,144,151,2024-10-22 18:23:37,2024-10-22 18:23:44,8,8
20241022102110.mp4,3,Full-load harvesting,152,179,2024-10-22 18:23:45,2024-10-22 18:24:12,28,28
20241022102110.mp4,1,Straight empty harvesting,180,181,2024-10-22 18:24:13,2024-10-22 18:24:14,2,2
20241022102110.mp4,0,Reverse empty harvesting,182,194,2024-10-22 18:24:15,2024-10-22 18:24:27,13,13
20241022102110.mp4,4,Reverse transfer,195,204,2024-10-22 18:24:28,2024-10-22 18:24:37,10,10
20241022102110.mp4,8,Idling waiting,205,225,2024-10-22 18:24:38,2024-10-22 18:24:58,21,21
20241022102110.mp4,8,Idling waiting,227,234,2024-10-22 18:25:00,2024-10-22 18:25:07,8,8
20241022102110.mp4,5,Straight transfer,235,237,2024-10-22 18:25:08,2024-10-22 18:25:10,3,3
20241022102110.mp4,5,Straight transfer,239,240,2024-10-22 18:25:12,2024-10-22 18:25:13,2,2
20241022102110.mp4,1,Straight empty harvesting,241,247,2024-10-22 18:25:14,2024-10-22 18:25:20,7,7
20241022102110.mp4,3,Full-load harvesting,248,325,2024-10-22 18:25:21,2024-10-22 18:26:38,78,78
20241022102110.mp4,1,Straight empty harvesting,326,327,2024-10-22 18:26:39,2024-10-22 18:26:40,2,2
20241022102110.mp4,0,Reverse empty harvesting,328,333,2024-10-22 18:26:41,2024-10-22 18:26:46,6,6
20241022102110.mp4,1,Straight empty harvesting,334,334,2024-10-22 18:26:47,2024-10-22 18:26:47,1,1
20241022102110.mp4,3,Full-load harvesting,335,347,2024-10-22 18:26:48,2024-10-22 18:27:00,13,13
20241022102110.mp4,2,Turning empty harvesting,348,351,2024-10-22 18:27:01,2024-10-22 18:27:04,4,4
20241022102110.mp4,0,Reverse empty harvesting,352,356,2024-10-22 18:27:05,2024-10-22 18:27:09,5,5
20241022102110.mp4,3,Full-load harvesting,357,371,2024-10-22 18:27:10,2024-10-22 18:27:24,15,15
20241022102110.mp4,3,Full-load harvesting,373,409,2024-10-22 18:27:26,2024-10-22 18:28:02,37,37
20241022102110.mp4,3,Full-load harvesting,411,425,2024-10-22 18:28:04,2024-10-22 18:28:18,15,15
20241022102110.mp4,1,Straight empty harvesting,426,427,2024-10-22 18:28:19,2024-10-22 18:28:20,2,2
20241022102110.mp4,0,Reverse empty harvesting,428,430,2024-10-22 18:28:21,2024-10-22 18:28:23,3,3
20241022102110.mp4,0,Reverse empty harvesting,433,434,2024-10-22 18:28:26,2024-10-22 18:28:27,2,2
20241022102110.mp4,3,Full-load harvesting,435,442,2024-10-22 18:28:28,2024-10-22 18:28:35,8,8
